2025-05-28T17:06:00Z,1.34678,1.34680,1.34657,1.34662,83
2025-05-28T17:07:00Z,1.34663,1.34665,1.34656,1.34663,57
2025-05-28T17:08:00Z,1.34663,1.34664,1.34654,1.34662,56
2025-05-28T17:09:00Z,1.34662,1.34674,1.34657,1.34658,72
2025-05-28T17:10:00Z,1.34657,1.34662,1.34642,1.34653,87
2025-05-28T17:11:00Z,1.34653,1.34654,1.34644,1.34652,71
2025-05-28T17:12:00Z,1.34652,1.34656,1.34628,1.34645,99
2025-05-28T17:13:00Z,1.34646,1.34685,1.34645,1.34682,71
2025-05-28T17:14:00Z,1.34682,1.34693,1.34647,1.34651,57
2025-05-28T17:15:00Z,1.34650,1.34653,1.34625,1.34644,90
2025-05-28T17:16:00Z,1.34642,1.34663,1.34640,1.34644,73
2025-05-28T17:17:00Z,1.34640,1.34665,1.34639,1.34644,59
2025-05-28T17:18:00Z,1.34646,1.34658,1.34644,1.34654,69
2025-05-28T17:19:00Z,1.34654,1.34665,1.34643,1.34644,62
2025-05-28T17:20:00Z,1.34645,1.34652,1.34633,1.34633,61
2025-05-28T17:21:00Z,1.34633,1.34641,1.34629,1.34629,65
2025-05-28T17:22:00Z,1.34629,1.34655,1.34629,1.34655,50
2025-05-28T17:23:00Z,1.34655,1.34695,1.34653,1.34695,52
2025-05-28T17:24:00Z,1.34696,1.34698,1.34663,1.34673,63
2025-05-28T17:25:00Z,1.34673,1.34676,1.34661,1.34675,65
2025-05-28T17:26:00Z,1.34675,1.34681,1.34654,1.34656,63
2025-05-28T17:27:00Z,1.34655,1.34655,1.34623,1.34624,56
2025-05-28T17:28:00Z,1.34624,1.34636,1.34584,1.34599,88
2025-05-28T17:29:00Z,1.34598,1.34605,1.34579,1.34584,79
2025-05-28T17:30:00Z,1.34588,1.34604,1.34578,1.34594,83
2025-05-28T17:31:00Z,1.34594,1.34596,1.34576,1.34583,73
2025-05-28T17:32:00Z,1.34583,1.34603,1.34576,1.34583,85
2025-05-28T17:33:00Z,1.34584,1.34603,1.34574,1.34583,94
2025-05-28T17:34:00Z,1.34583,1.34591,1.34564,1.34581,100
2025-05-28T17:35:00Z,1.34583,1.34584,1.34562,1.34575,69
2025-05-28T17:36:00Z,1.34575,1.34602,1.34573,1.34596,98
2025-05-28T17:37:00Z,1.34595,1.34596,1.34569,1.34569,79
2025-05-28T17:38:00Z,1.34569,1.34587,1.34550,1.34578,106
2025-05-28T17:39:00Z,1.34578,1.34592,1.34574,1.34586,79
2025-05-28T17:40:00Z,1.34588,1.34588,1.34574,1.34583,64
2025-05-28T17:41:00Z,1.34583,1.34586,1.34545,1.34554,97
2025-05-28T17:42:00Z,1.34554,1.34559,1.34532,1.34533,82
2025-05-28T17:43:00Z,1.34529,1.34529,1.34492,1.34509,79
2025-05-28T17:44:00Z,1.34511,1.34548,1.34510,1.34546,80
2025-05-28T17:45:00Z,1.34545,1.34572,1.34527,1.34527,110
2025-05-28T17:46:00Z,1.34526,1.34545,1.34519,1.34545,82
2025-05-28T17:47:00Z,1.34545,1.34582,1.34537,1.34565,111
2025-05-28T17:48:00Z,1.34565,1.34591,1.34563,1.34584,99
2025-05-28T17:49:00Z,1.34584,1.34596,1.34575,1.34595,98
2025-05-28T17:50:00Z,1.34595,1.34631,1.34593,1.34618,93
2025-05-28T17:51:00Z,1.34616,1.34646,1.34616,1.34645,93
2025-05-28T17:52:00Z,1.34645,1.34665,1.34643,1.34665,84
2025-05-28T17:53:00Z,1.34664,1.34674,1.34644,1.34663,87
2025-05-28T17:54:00Z,1.34663,1.34676,1.34653,1.34660,75
2025-05-28T17:55:00Z,1.34660,1.34661,1.34611,1.34632,78
2025-05-28T17:56:00Z,1.34632,1.34646,1.34628,1.34644,56
2025-05-28T17:57:00Z,1.34644,1.34664,1.34644,1.34663,101
2025-05-28T17:58:00Z,1.34663,1.34663,1.34647,1.34653,86
2025-05-28T17:59:00Z,1.34652,1.34656,1.34640,1.34656,79
2025-05-28T18:00:00Z,1.34663,1.34704,1.34663,1.34675,108
2025-05-28T18:01:00Z,1.34674,1.34705,1.34665,1.34686,104
2025-05-28T18:02:00Z,1.34684,1.34712,1.34677,1.34700,92
2025-05-28T18:03:00Z,1.34704,1.34744,1.34703,1.34736,96
2025-05-28T18:04:00Z,1.34736,1.34753,1.34727,1.34744,76
2025-05-28T18:05:00Z,1.34736,1.34766,1.34723,1.34756,101
2025-05-28T18:06:00Z,1.34756,1.34774,1.34746,1.34774,95
2025-05-28T18:07:00Z,1.34768,1.34768,1.34745,1.34764,86
2025-05-28T18:08:00Z,1.34764,1.34768,1.34752,1.34764,67
2025-05-28T18:09:00Z,1.34765,1.34775,1.34763,1.34774,76
2025-05-28T18:10:00Z,1.34774,1.34810,1.34774,1.34801,92
2025-05-28T18:11:00Z,1.34801,1.34801,1.34784,1.34787,78
2025-05-28T18:12:00Z,1.34787,1.34844,1.34784,1.34827,99
2025-05-28T18:13:00Z,1.34828,1.34854,1.34828,1.34830,83
2025-05-28T18:14:00Z,1.34833,1.34841,1.34811,1.34811,85
2025-05-28T18:15:00Z,1.34812,1.34846,1.34811,1.34836,75
2025-05-28T18:16:00Z,1.34836,1.34844,1.34828,1.34842,82
2025-05-28T18:17:00Z,1.34842,1.34855,1.34841,1.34848,63
2025-05-28T18:18:00Z,1.34847,1.34847,1.34822,1.34825,56
2025-05-28T18:19:00Z,1.34825,1.34825,1.34799,1.34806,66
2025-05-28T18:20:00Z,1.34811,1.34812,1.34790,1.34790,52
2025-05-28T18:21:00Z,1.34790,1.34795,1.34787,1.34793,67
2025-05-28T18:22:00Z,1.34792,1.34822,1.34791,1.34811,68
2025-05-28T18:23:00Z,1.34810,1.34825,1.34806,1.34806,92
2025-05-28T18:24:00Z,1.34806,1.34825,1.34805,1.34823,77
2025-05-28T18:25:00Z,1.34824,1.34860,1.34824,1.34856,72
2025-05-28T18:26:00Z,1.34856,1.34856,1.34830,1.34848,73
2025-05-28T18:27:00Z,1.34848,1.34855,1.34836,1.34842,67
2025-05-28T18:28:00Z,1.34842,1.34866,1.34840,1.34853,78
2025-05-28T18:29:00Z,1.34854,1.34855,1.34844,1.34849,58
2025-05-28T18:30:00Z,1.34846,1.34876,1.34842,1.34858,70
